,Stkcd,Time,BP
2250,002054,2016-12-31,0.605609
2251,002054,2017-12-31,0.485613
2252,002054,2018-12-31,0.869582
2253,002054,2019-12-31,0.787566
2254,002054,2020-12-31,0.850159
2255,002055,2016-12-31,0.468413
2256,002055,2017-12-31,0.623627
2257,002055,2018-12-31,0.880584
2258,002055,2019-12-31,0.811663
2259,002055,2020-12-31,0.736906
2260,002056,2016-12-31,0.438693
2261,002056,2017-12-31,0.334803
2262,002056,2018-12-31,0.609927
2263,002056,2019-12-31,0.513884
2264,002056,2020-12-31,0.353828
2265,002057,2016-12-31,0.194847
2266,002057,2017-12-31,0.505287
2267,002057,2018-12-31,0.701794
2268,002057,2019-12-31,0.398621
2269,002057,2020-12-31,0.532327
2270,002059,2016-12-31,0.382338
2271,002059,2017-12-31,0.579988
2272,002059,2018-12-31,0.713257
2273,002059,2019-12-31,0.774554
2274,002059,2020-12-31,0.779189
2275,002060,2016-12-31,0.894103
2276,002060,2017-12-31,0.912926
2277,002060,2018-12-31,0.996252
2278,002060,2019-12-31,0.99096
2279,002060,2020-12-31,0.995406
2280,002061,2016-12-31,0.629644
2281,002061,2017-12-31,0.836207
2282,002061,2018-12-31,0.915474
2283,002061,2019-12-31,1.007338
2284,002061,2020-12-31,1.062347
2285,002062,2016-12-31,0.77296
2286,002062,2017-12-31,0.842215
2287,002062,2018-12-31,0.934783
2288,002062,2019-12-31,0.970815
2289,002062,2020-12-31,0.963327
2290,002063,2016-12-31,0.305387
2291,002063,2017-12-31,0.394555
2292,002063,2018-12-31,0.572616
2293,002063,2019-12-31,0.296096
2294,002063,2020-12-31,0.336266
2295,002064,2016-12-31,0.490609
2296,002064,2017-12-31,0.557231
2297,002064,2018-12-31,0.664933
2298,002064,2019-12-31,0.710555
2299,002064,2020-12-31,0.630336
2300,002065,2016-12-31,0.340038
2301,002065,2017-12-31,0.48762
2302,002065,2018-12-31,0.589225
2303,002065,2019-12-31,0.453052
2304,002065,2020-12-31,0.569552
2305,002066,2016-12-31,0.490843
2306,002066,2017-12-31,0.715383
2307,002066,2018-12-31,0.839791
2308,002066,2019-12-31,0.829074
2309,002066,2020-12-31,0.79911
2310,002067,2016-12-31,0.62129
2311,002067,2017-12-31,0.735081
2312,002067,2018-12-31,1.067126
2313,002067,2019-12-31,1.144652
2314,002067,2020-12-31,1.138983
2315,002068,2016-12-31,0.681028
2316,002068,2017-12-31,0.707259
2317,002068,2018-12-31,0.918782
2318,002068,2019-12-31,0.9438
2319,002068,2020-12-31,0.823057
2320,002069,2016-12-31,0.382306
2321,002069,2017-12-31,0.436532
2322,002069,2018-12-31,0.661625
2323,002069,2019-12-31,0.627323
2324,002069,2020-12-31,0.49356
2325,002070,2016-12-31,0.273351
2326,002070,2017-12-31,0.365299
2327,002071,2017-12-31,0.46043
2328,002071,2018-12-31,0.612372
2329,002071,2019-12-31,0.366762
2330,002071,2020-12-31,0.439087
2331,002073,2016-12-31,0.680866
2332,002073,2017-12-31,0.799604
2333,002073,2018-12-31,1.029236
2334,002073,2019-12-31,1.009548
2335,002073,2020-12-31,1.018716
2336,002074,2016-12-31,0.452114
2337,002074,2017-12-31,0.644399
2338,002074,2018-12-31,0.83489
2339,002074,2019-12-31,0.791185
2340,002074,2020-12-31,0.436635
2341,002075,2018-12-31,0.530671
2342,002075,2019-12-31,0.648772
2343,002075,2020-12-31,0.449658
2344,002077,2016-12-31,0.710936
2345,002077,2017-12-31,0.704101
2346,002077,2018-12-31,1.16355
2347,002077,2019-12-31,0.916126
2348,002077,2020-12-31,0.863099
2349,002078,2016-12-31,0.702306
2350,002078,2017-12-31,0.668454
2351,002078,2018-12-31,0.933153
2352,002078,2019-12-31,0.75092
2353,002078,2020-12-31,0.624791
2354,002079,2016-12-31,0.254298
2355,002079,2017-12-31,0.27776
2356,002079,2018-12-31,0.554906
2357,002079,2019-12-31,0.250533
2358,002079,2020-12-31,0.29491
2359,002080,2016-12-31,0.939512
2360,002080,2017-12-31,0.788582
2361,002080,2018-12-31,1.012001
2362,002080,2019-12-31,0.784862
2363,002080,2020-12-31,0.559547
2364,002081,2016-12-31,0.640303
2365,002081,2017-12-31,0.503149
2366,002081,2018-12-31,0.814365
2367,002081,2019-12-31,0.832213
2368,002081,2020-12-31,0.852013
2369,002082,2016-12-31,0.372125
2370,002082,2017-12-31,0.559951
2371,002082,2018-12-31,0.988602
2372,002082,2019-12-31,0.918483
2373,002082,2020-12-31,0.72384
2374,002083,2016-12-31,0.700601
2375,002083,2017-12-31,0.739441
2376,002083,2018-12-31,0.892979
2377,002083,2019-12-31,0.848859
2378,002083,2020-12-31,0.964195
2379,002084,2016-12-31,0.365678
2380,002084,2017-12-31,0.655098
2381,002084,2018-12-31,0.904959
2382,002084,2019-12-31,0.66511
2383,002084,2020-12-31,0.685366
2384,002085,2016-12-31,0.252596
2385,002085,2017-12-31,0.241741
2386,002085,2018-12-31,0.578178
2387,002085,2019-12-31,0.625986
2388,002085,2020-12-31,0.70975
2389,002087,2016-12-31,0.776422
2390,002087,2017-12-31,0.860604
2391,002087,2018-12-31,1.126523
2392,002087,2019-12-31,1.15679
2393,002087,2020-12-31,1.095137
2394,002088,2016-12-31,0.553409
2395,002088,2017-12-31,0.606645
2396,002088,2018-12-31,0.824791
2397,002088,2019-12-31,0.681968
2398,002088,2020-12-31,0.696319
2399,002090,2016-12-31,0.510681
2400,002090,2017-12-31,0.522812
2401,002090,2018-12-31,0.598875
2402,002090,2019-12-31,0.560021
2403,002090,2020-12-31,0.648252
2404,002091,2016-12-31,0.76873
2405,002091,2017-12-31,0.892883
2406,002091,2018-12-31,1.04014
2407,002091,2019-12-31,1.012163
2408,002091,2020-12-31,1.036784
2409,002092,2016-12-31,0.916338
2410,002092,2017-12-31,0.861673
2411,002092,2018-12-31,1.080635
2412,002092,2019-12-31,1.13427
2413,002092,2020-12-31,1.146123
2414,002093,2016-12-31,0.396069
2415,002093,2017-12-31,0.45892
2416,002093,2018-12-31,0.525729
2417,002093,2019-12-31,0.482104
2418,002093,2020-12-31,0.507548
2419,002094,2016-12-31,0.264657
2420,002094,2017-12-31,0.562652
2421,002094,2018-12-31,1.000244
2422,002094,2019-12-31,1.012804
2423,002094,2020-12-31,1.039922
2424,002095,2016-12-31,0.116476
2425,002095,2017-12-31,0.143783
2426,002095,2018-12-31,0.279129
2427,002095,2019-12-31,0.262962
2428,002095,2020-12-31,0.393852
2429,002096,2016-12-31,0.577081
2430,002096,2017-12-31,0.795825
2431,002096,2018-12-31,1.023682
2432,002096,2019-12-31,0.913554
2433,002096,2020-12-31,0.863456
2434,002097,2016-12-31,0.779549
2435,002097,2017-12-31,0.871385
2436,002097,2018-12-31,0.950033
2437,002097,2019-12-31,0.936546
2438,002097,2020-12-31,0.864148
2439,002098,2016-12-31,0.226191
2440,002098,2018-12-31,0.539229
2441,002098,2019-12-31,0.535588
2442,002098,2020-12-31,0.662492
2443,002099,2016-12-31,0.603467
2444,002099,2017-12-31,0.644463
2445,002099,2018-12-31,0.787865
2446,002099,2019-12-31,0.539913
2447,002099,2020-12-31,0.477504
2448,002100,2016-12-31,0.506686
2449,002100,2017-12-31,0.625857
2450,002100,2018-12-31,0.917263
2451,002100,2019-12-31,0.568832
2452,002100,2020-12-31,0.776853
2453,002101,2016-12-31,0.512717
2454,002101,2017-12-31,0.793213
2455,002101,2018-12-31,1.058245
2456,002101,2019-12-31,1.107107
2457,002101,2020-12-31,1.178775
2458,002103,2016-12-31,0.423037
2459,002103,2018-12-31,0.708997
2460,002103,2019-12-31,0.620967
2461,002103,2020-12-31,0.580287
2462,002104,2016-12-31,0.234209
2463,002104,2017-12-31,0.372035
2464,002104,2018-12-31,0.548197
2465,002104,2019-12-31,0.4566
2466,002104,2020-12-31,0.494012
2467,002105,2016-12-31,0.225595
2468,002105,2017-12-31,0.442175
2469,002105,2018-12-31,0.648681
2470,002105,2019-12-31,0.509805
2471,002105,2020-12-31,0.482543
2472,002106,2016-12-31,0.525161
2473,002106,2017-12-31,0.580628
2474,002106,2018-12-31,0.918078
2475,002106,2019-12-31,0.667959
2476,002106,2020-12-31,0.629705
2477,002107,2016-12-31,0.11935
2478,002107,2017-12-31,0.185415
2479,002107,2018-12-31,0.361309
2480,002107,2019-12-31,0.309085
2481,002107,2020-12-31,0.273839
2482,002108,2016-12-31,0.269141
2483,002108,2017-12-31,0.294418
2484,002108,2018-12-31,0.644603
2485,002108,2019-12-31,0.685454
2486,002108,2020-12-31,0.549795
2487,002109,2016-12-31,0.854714
2488,002109,2017-12-31,0.901762
2489,002109,2018-12-31,0.985136
2490,002109,2019-12-31,1.041075
2491,002109,2020-12-31,1.100294
2492,002110,2016-12-31,0.748864
2493,002110,2017-12-31,0.584053
2494,002110,2018-12-31,0.967469
2495,002110,2019-12-31,0.888614
2496,002110,2020-12-31,1.089961
2497,002111,2016-12-31,0.527564
2498,002111,2017-12-31,0.679222
2499,002111,2018-12-31,0.856153
2500,002111,2019-12-31,0.64263
2501,002111,2020-12-31,0.714242
2502,002112,2016-12-31,0.288177
2503,002112,2017-12-31,0.291718
2504,002112,2018-12-31,0.535575
2505,002112,2019-12-31,0.513649
2506,002112,2020-12-31,0.474421
2507,002114,2016-12-31,0.270035
2508,002114,2017-12-31,0.417244
2509,002114,2018-12-31,0.783528
2510,002114,2019-12-31,0.725764
2511,002114,2020-12-31,0.674059
2512,002115,2016-12-31,0.482783
2513,002115,2017-12-31,0.693593
2514,002115,2018-12-31,0.697888
2515,002115,2019-12-31,0.62284
2516,002115,2020-12-31,0.762537
2517,002116,2016-12-31,0.463056
2518,002116,2017-12-31,0.547944
2519,002116,2018-12-31,0.751724
2520,002116,2019-12-31,0.698128
2521,002116,2020-12-31,0.748263
2522,002117,2016-12-31,0.191941
2523,002117,2017-12-31,0.28718
2524,002117,2018-12-31,0.396595
2525,002117,2019-12-31,0.311922
2526,002117,2020-12-31,0.419964
2527,002118,2016-12-31,0.602046
2528,002118,2017-12-31,0.668524
2529,002118,2018-12-31,0.906792
2530,002118,2019-12-31,0.750423
2531,002118,2020-12-31,0.964809
2532,002119,2016-12-31,0.315801
2533,002119,2017-12-31,0.346997
2534,002119,2018-12-31,0.507599
2535,002119,2019-12-31,0.32173
2536,002119,2020-12-31,0.392534
2537,002120,2016-12-31,0.593329
2538,002120,2017-12-31,0.62011
2539,002120,2018-12-31,0.710706
2540,002120,2019-12-31,0.277672
2541,002120,2020-12-31,0.496146
2542,002121,2016-12-31,0.730043
2543,002121,2017-12-31,0.799617
2544,002121,2018-12-31,0.892265
2545,002121,2019-12-31,0.75187
2546,002121,2020-12-31,0.792898
2547,002123,2016-12-31,0.561889
2548,002123,2017-12-31,0.709024
2549,002123,2018-12-31,0.87774
2550,002123,2019-12-31,0.392201
2551,002123,2020-12-31,0.530371
2552,002124,2016-12-31,0.450424
2553,002124,2017-12-31,0.726612
2554,002124,2018-12-31,0.583341
2555,002124,2019-12-31,0.44252
2556,002124,2020-12-31,0.675025
2557,002125,2016-12-31,0.462884
2558,002125,2017-12-31,0.623874
2559,002125,2018-12-31,0.788401
2560,002125,2019-12-31,0.68791
2561,002125,2020-12-31,0.547254
2562,002126,2016-12-31,0.564796
2563,002126,2017-12-31,0.680171
2564,002126,2018-12-31,0.815146
2565,002126,2019-12-31,0.791202
2566,002126,2020-12-31,0.612035
2567,002127,2016-12-31,0.179711
2568,002127,2017-12-31,0.276525
2569,002127,2018-12-31,0.339283
2570,002127,2019-12-31,0.244644
2571,002127,2020-12-31,0.226556
2572,002128,2016-12-31,0.761374
2573,002128,2017-12-31,0.669973
2574,002128,2018-12-31,1.038649
2575,002128,2019-12-31,1.055835
2576,002128,2020-12-31,0.988207
2577,002129,2017-12-31,0.640764
2578,002129,2018-12-31,0.910648
2579,002129,2019-12-31,0.805075
2580,002129,2020-12-31,0.574003
2581,002130,2016-12-31,0.556285
2582,002130,2017-12-31,0.643275
2583,002130,2018-12-31,0.863891
2584,002130,2019-12-31,0.712006
2585,002130,2020-12-31,0.670816
2586,002131,2016-12-31,0.558651
2587,002131,2017-12-31,0.762066
2588,002131,2018-12-31,0.919773
2589,002131,2019-12-31,0.584362
2590,002131,2020-12-31,0.750967
2591,002132,2016-12-31,0.622813
2592,002132,2017-12-31,0.679879
2593,002132,2018-12-31,0.901473
2594,002132,2019-12-31,0.802407
2595,002132,2020-12-31,0.799344
2596,002133,2016-12-31,0.791632
2597,002133,2017-12-31,0.974321
2598,002133,2018-12-31,1.06608
2599,002133,2019-12-31,1.08411
2600,002133,2020-12-31,1.128995
2601,002134,2016-12-31,0.149795
2602,002134,2017-12-31,0.264333
2603,002134,2018-12-31,0.353188
2604,002134,2019-12-31,0.232801
2605,002134,2020-12-31,0.261631
2606,002135,2016-12-31,0.744363
2607,002135,2017-12-31,0.815014
2608,002135,2018-12-31,0.920346
2609,002135,2019-12-31,0.909375
2610,002135,2020-12-31,0.899161
2611,002136,2016-12-31,0.233315
2612,002136,2017-12-31,0.295658
2613,002136,2018-12-31,0.467265
2614,002136,2019-12-31,0.497797
2615,002136,2020-12-31,0.466293
2616,002137,2016-12-31,0.431779
2617,002137,2017-12-31,0.65093
2618,002137,2018-12-31,0.5771
2619,002137,2019-12-31,0.514314
2620,002137,2020-12-31,0.584141
2621,002138,2016-12-31,0.303473
2622,002138,2017-12-31,0.389853
2623,002138,2018-12-31,0.469255
2624,002138,2019-12-31,0.340106
2625,002138,2020-12-31,0.366141
2626,002139,2016-12-31,0.508434
2627,002139,2017-12-31,0.417725
2628,002139,2018-12-31,0.748071
2629,002139,2019-12-31,0.68331
2630,002139,2020-12-31,0.593168
2631,002140,2016-12-31,0.598499
2632,002140,2017-12-31,0.678844
2633,002140,2018-12-31,0.932352
2634,002140,2019-12-31,0.818075
2635,002140,2020-12-31,0.860405
2636,002141,2016-12-31,0.205913
2637,002141,2017-12-31,0.274827
2638,002141,2018-12-31,0.480927
2639,002141,2019-12-31,0.55867
2640,002141,2020-12-31,0.485876
2641,002143,2016-12-31,0.349273
2642,002143,2017-12-31,0.294722
2643,002143,2018-12-31,0.580895
2644,002144,2016-12-31,0.542454
2645,002144,2017-12-31,0.768082
2646,002144,2018-12-31,0.974433
2647,002144,2019-12-31,0.983947
2648,002144,2020-12-31,0.83772
2649,002145,2016-12-31,0.530736
2650,002145,2017-12-31,0.560558
2651,002145,2018-12-31,0.819887
2652,002145,2019-12-31,0.609572
2653,002145,2020-12-31,0.654463
2654,002146,2016-12-31,0.954756
2655,002146,2017-12-31,0.946702
2656,002146,2018-12-31,1.007094
2657,002146,2019-12-31,1.006834
2658,002146,2020-12-31,1.078162
2659,002148,2016-12-31,0.28895
2660,002148,2017-12-31,0.308184
2661,002148,2018-12-31,0.42422
2662,002148,2019-12-31,0.468219
2663,002148,2020-12-31,0.535662
2664,002149,2016-12-31,0.501057
2665,002149,2017-12-31,0.635633
2666,002149,2018-12-31,0.964282
2667,002149,2019-12-31,0.793265
2668,002149,2020-12-31,0.536038
2669,002150,2016-12-31,0.302786
2670,002150,2017-12-31,0.52647
2671,002150,2018-12-31,0.788042
2672,002150,2019-12-31,0.621029
2673,002150,2020-12-31,0.706481
2674,002151,2017-12-31,0.544183
2675,002151,2018-12-31,0.651689
2676,002151,2019-12-31,0.48702
2677,002151,2020-12-31,0.315914
2678,002152,2016-12-31,0.53948
2679,002152,2017-12-31,0.645458
2680,002152,2018-12-31,0.800319
2681,002152,2019-12-31,0.518915
2682,002152,2020-12-31,0.51678
2683,002153,2016-12-31,0.389913
2684,002153,2017-12-31,0.393468
2685,002153,2018-12-31,0.544952
2686,002153,2019-12-31,0.425112
2687,002153,2020-12-31,0.428192
2688,002154,2016-12-31,0.5362
2689,002154,2017-12-31,0.728119
2690,002154,2018-12-31,0.823923
2691,002154,2019-12-31,0.825546
2692,002154,2020-12-31,0.879203
2693,002155,2016-12-31,0.454485
2694,002155,2017-12-31,0.524997
2695,002155,2018-12-31,0.604266
2696,002155,2019-12-31,0.604437
2697,002155,2020-12-31,0.580144
2698,002156,2016-12-31,0.694601
2699,002156,2017-12-31,0.647982
2700,002156,2018-12-31,0.905807
2701,002156,2019-12-31,0.564317
2702,002156,2020-12-31,0.509706
2703,002157,2016-12-31,0.746412
2704,002157,2017-12-31,0.757323
2705,002157,2018-12-31,0.802371
2706,002157,2019-12-31,0.533847
2707,002157,2020-12-31,0.780464
2708,002158,2016-12-31,0.410731
2709,002158,2017-12-31,0.417237
2710,002158,2018-12-31,0.62538
2711,002158,2019-12-31,0.565211
2712,002158,2020-12-31,0.409558
2713,002159,2016-12-31,0.427261
2714,002159,2017-12-31,0.605318
2715,002159,2018-12-31,0.66224
2716,002159,2019-12-31,0.832018
2717,002159,2020-12-31,0.847791
2718,002160,2016-12-31,0.718393
2719,002160,2018-12-31,1.030962
2720,002160,2019-12-31,1.087032
2721,002160,2020-12-31,0.926562
2722,002161,2016-12-31,0.246991
2723,002161,2017-12-31,0.32881
2724,002161,2018-12-31,0.469741
2725,002161,2019-12-31,0.357429
2726,002161,2020-12-31,0.522851
2727,002162,2016-12-31,0.310426
2728,002162,2017-12-31,0.377989
2729,002162,2018-12-31,0.606772
2730,002162,2019-12-31,0.523498
2731,002162,2020-12-31,0.495499
2732,002163,2016-12-31,0.508163
2733,002163,2018-12-31,0.602493
2734,002163,2019-12-31,0.563986
2735,002163,2020-12-31,0.269483
2736,002164,2016-12-31,0.322374
2737,002164,2017-12-31,0.915741
2738,002164,2018-12-31,0.675373
2739,002164,2019-12-31,0.574095
2740,002164,2020-12-31,0.469485
2741,002165,2017-12-31,0.617064
2742,002165,2018-12-31,0.879395
2743,002165,2019-12-31,0.792631
2744,002165,2020-12-31,0.717094
2745,002166,2016-12-31,0.400325
2746,002166,2017-12-31,0.503472
2747,002166,2018-12-31,0.625327
2748,002166,2019-12-31,0.540099
2749,002166,2020-12-31,0.572609
2750,002167,2016-12-31,0.333324
2751,002167,2017-12-31,0.409185
2752,002167,2018-12-31,0.518499
2753,002167,2019-12-31,0.385611
2754,002167,2020-12-31,0.466085
2755,002168,2016-12-31,0.159102
2756,002168,2017-12-31,0.259374
2757,002168,2018-12-31,0.388896
2758,002168,2019-12-31,0.451012
2759,002168,2020-12-31,0.453063
2760,002169,2016-12-31,0.49038
2761,002169,2017-12-31,0.818398
2762,002169,2018-12-31,1.044958
2763,002169,2019-12-31,0.720809
2764,002169,2020-12-31,0.68752
2765,002170,2016-12-31,0.473986
2766,002170,2017-12-31,0.614129
2767,002170,2018-12-31,0.878112
2768,002170,2019-12-31,0.829307
2769,002170,2020-12-31,0.683403
2770,002171,2016-12-31,0.592291
2771,002171,2017-12-31,0.58217
2772,002171,2018-12-31,0.939089
2773,002171,2019-12-31,0.713982
2774,002171,2020-12-31,0.692316
2775,002172,2016-12-31,0.470013
2776,002172,2017-12-31,0.722768
2777,002172,2018-12-31,0.88488
2778,002172,2019-12-31,0.813563
2779,002172,2020-12-31,0.826703
2780,002173,2016-12-31,0.726396
2781,002173,2017-12-31,0.804178
2782,002173,2018-12-31,1.033949
2783,002173,2019-12-31,0.908094
2784,002173,2020-12-31,0.886368
2785,002174,2016-12-31,0.419283
2786,002174,2017-12-31,0.393602
2787,002174,2018-12-31,0.459019
2788,002174,2019-12-31,0.438796
2789,002174,2020-12-31,0.618782
2790,002176,2016-12-31,0.416606
2791,002176,2017-12-31,0.440236
2792,002176,2018-12-31,0.646524
2793,002176,2019-12-31,0.542524
2794,002176,2020-12-31,0.503122
2795,002177,2016-12-31,0.389737
2796,002177,2017-12-31,0.536081
2797,002177,2018-12-31,0.67717
2798,002177,2019-12-31,0.407455
2799,002177,2020-12-31,0.423785
2800,002178,2016-12-31,0.362886
2801,002178,2017-12-31,0.233023
2802,002178,2018-12-31,0.559599
2803,002178,2019-12-31,0.512389
2804,002178,2020-12-31,0.514154
2805,002179,2016-12-31,0.330542
2806,002179,2017-12-31,0.282745
2807,002179,2018-12-31,0.400915
2808,002179,2019-12-31,0.315521
2809,002179,2020-12-31,0.207906
2810,002180,2016-12-31,0.920109
2811,002180,2017-12-31,0.715639
2812,002180,2018-12-31,0.708788
2813,002180,2019-12-31,0.612236
2814,002180,2020-12-31,0.711395
2815,002181,2016-12-31,0.471428
2816,002181,2017-12-31,0.717329
2817,002181,2018-12-31,0.954092
2818,002181,2019-12-31,0.652125
2819,002181,2020-12-31,0.866171
2820,002182,2016-12-31,0.527565
2821,002182,2017-12-31,0.542491
2822,002182,2018-12-31,0.746438
2823,002182,2019-12-31,0.607836
2824,002182,2020-12-31,0.555449
2825,002183,2016-12-31,0.737192
2826,002183,2017-12-31,0.882281
2827,002183,2018-12-31,0.955991
2828,002183,2019-12-31,0.987963
2829,002183,2020-12-31,0.97622
2830,002184,2016-12-31,0.507768
2831,002184,2017-12-31,0.697254
2832,002184,2018-12-31,0.762358
2833,002184,2019-12-31,0.684335
2834,002184,2020-12-31,0.633585
2835,002185,2016-12-31,0.510411
2836,002185,2017-12-31,0.43516
2837,002185,2018-12-31,0.845328
2838,002185,2019-12-31,0.603411
2839,002185,2020-12-31,0.429143
2840,002186,2016-12-31,0.293526
2841,002186,2017-12-31,0.352917
